date,year,month_num,month_text,day,mean_temp,max_temp,min_temp
12/8/13,2013,8,Aug,12,31,34,28
13/8/13,2013,8,Aug,13,29,31,27
14/8/13,2013,8,Aug,14,27.5,29,26
15/8/13,2013,8,Aug,15,29,30,28
16/8/13,2013,8,Aug,16,28.5,30,27
17/8/13,2013,8,Aug,17,28.5,30,27
18/8/13,2013,8,Aug,18,29,30,28
19/8/13,2013,8,Aug,19,29,31,27
20/8/13,2013,8,Aug,20,29.5,32,27
21/8/13,2013,8,Aug,21,30,32,28
22/8/13,2013,8,Aug,22,28.5,32,25
23/8/13,2013,8,Aug,23,28,30,26
24/8/13,2013,8,Aug,24,29,31,27
25/8/13,2013,8,Aug,25,29,31,27
26/8/13,2013,8,Aug,26,29.5,32,27
27/8/13,2013,8,Aug,27,30,33,27
28/8/13,2013,8,Aug,28,30,33,27
29/8/13,2013,8,Aug,29,30.5,34,27
30/8/13,2013,8,Aug,30,28.5,31,26
31/8/13,2013,8,Aug,31,29,32,26
1/9/13,2013,9,Sept,1,28.5,31,26
2/9/13,2013,9,Sept,2,28.5,32,25
3/9/13,2013,9,Sept,3,27,28,26
4/9/13,2013,9,Sept,4,26.5,28,25
5/9/13,2013,9,Sept,5,25.5,27,24
6/9/13,2013,9,Sept,6,28.5,31,26
7/9/13,2013,9,Sept,7,29,32,26
8/9/13,2013,9,Sept,8,29.5,32,27
9/9/13,2013,9,Sept,9,30,33,27
10/9/13,2013,9,Sept,10,30,33,27
11/9/13,2013,9,Sept,11,30.5,33,28
12/9/13,2013,9,Sept,12,30.5,33,28
13/9/13,2013,9,Sept,13,30,33,27
14/9/13,2013,9,Sept,14,30,33,27
15/9/13,2013,9,Sept,15,30,33,27
16/9/13,2013,9,Sept,16,30.5,33,28
17/9/13,2013,9,Sept,17,30,32,28
18/9/13,2013,9,Sept,18,29.5,32,27
19/9/13,2013,9,Sept,19,30.5,34,27
20/9/13,2013,9,Sept,20,31,34,28
21/9/13,2013,9,Sept,21,32,34,30
22/9/13,2013,9,Sept,22,28.5,31,26
23/9/13,2013,9,Sept,23,28.5,32,25
24/9/13,2013,9,Sept,24,29.5,32,27
25/9/13,2013,9,Sept,25,30.5,33,28
26/9/13,2013,9,Sept,26,28.5,31,26
27/9/13,2013,9,Sept,27,26.5,29,24
28/9/13,2013,9,Sept,28,28,30,26
29/9/13,2013,9,Sept,29,26,27,25
30/9/13,2013,9,Sept,30,26,28,24
1/10/13,2013,10,Oct,1,29,31,27
2/10/13,2013,10,Oct,2,29,32,26
3/10/13,2013,10,Oct,3,27,30,24
4/10/13,2013,10,Oct,4,27,30,24
5/10/13,2013,10,Oct,5,27,30,24
6/10/13,2013,10,Oct,6,27.5,30,25
7/10/13,2013,10,Oct,7,28.5,31,26
8/10/13,2013,10,Oct,8,27.5,29,26
9/10/13,2013,10,Oct,9,28,31,25
10/10/13,2013,10,Oct,10,28.5,31,26
11/10/13,2013,10,Oct,11,29,32,26
12/10/13,2013,10,Oct,12,29.5,32,27
13/10/13,2013,10,Oct,13,29.5,32,27
14/10/13,2013,10,Oct,14,28,30,26
15/10/13,2013,10,Oct,15,29,32,26
16/10/13,2013,10,Oct,16,27,30,24
17/10/13,2013,10,Oct,17,26.5,28,25
18/10/13,2013,10,Oct,18,26.5,29,24
19/10/13,2013,10,Oct,19,25.5,28,23
20/10/13,2013,10,Oct,20,26,28,24
21/10/13,2013,10,Oct,21,25.5,28,23
22/10/13,2013,10,Oct,22,26.5,29,24
23/10/13,2013,10,Oct,23,25,28,22
24/10/13,2013,10,Oct,24,25,28,22
25/10/13,2013,10,Oct,25,26,29,23
26/10/13,2013,10,Oct,26,22.5,26,19
27/10/13,2013,10,Oct,27,23.5,27,20
28/10/13,2013,10,Oct,28,25,28,22
29/10/13,2013,10,Oct,29,25.5,28,23
30/10/13,2013,10,Oct,30,26.5,29,24
31/10/13,2013,10,Oct,31,25.5,28,23
1/11/13,2013,11,Nov,1,26.5,31,22
2/11/13,2013,11,Nov,2,27,29,25
3/11/13,2013,11,Nov,3,26.5,29,24
4/11/13,2013,11,Nov,4,23.5,26,21
5/11/13,2013,11,Nov,5,23,25,21
6/11/13,2013,11,Nov,6,25.5,28,23
7/11/13,2013,11,Nov,7,26,29,23
8/11/13,2013,11,Nov,8,26,28,24
9/11/13,2013,11,Nov,9,26.5,30,23
10/11/13,2013,11,Nov,10,26.5,28,25
11/11/13,2013,11,Nov,11,25.5,27,24
12/11/13,2013,11,Nov,12,23.5,25,22
13/11/13,2013,11,Nov,13,20.5,22,19
14/11/13,2013,11,Nov,14,20.5,22,19
15/11/13,2013,11,Nov,15,21.5,25,18
16/11/13,2013,11,Nov,16,21.5,24,19
17/11/13,2013,11,Nov,17,21.5,24,19
18/11/13,2013,11,Nov,18,22.5,26,19
19/11/13,2013,11,Nov,19,20.5,22,19
20/11/13,2013,11,Nov,20,21.5,23,20
21/11/13,2013,11,Nov,21,21,24,18
22/11/13,2013,11,Nov,22,22.5,25,20
23/11/13,2013,11,Nov,23,23.5,26,21
24/11/13,2013,11,Nov,24,23.5,26,21
25/11/13,2013,11,Nov,25,20,23,17
26/11/13,2013,11,Nov,26,20.5,23,18
27/11/13,2013,11,Nov,27,19.5,24,15
28/11/13,2013,11,Nov,28,16.5,20,13
29/11/13,2013,11,Nov,29,16.5,19,14
30/11/13,2013,11,Nov,30,16,19,13
1/12/13,2013,12,Dec,1,17.5,21,14
2/12/13,2013,12,Dec,2,17.5,22,13
3/12/13,2013,12,Dec,3,19.5,23,16
4/12/13,2013,12,Dec,4,21,25,17
5/12/13,2013,12,Dec,5,18,22,14
6/12/13,2013,12,Dec,6,19,23,15
7/12/13,2013,12,Dec,7,19,22,16
8/12/13,2013,12,Dec,8,20.5,23,18
9/12/13,2013,12,Dec,9,22,24,20
10/12/13,2013,12,Dec,10,20,22,18
11/12/13,2013,12,Dec,11,19.5,21,18
12/12/13,2013,12,Dec,12,18.5,21,16
13/12/13,2013,12,Dec,13,18,20,16
14/12/13,2013,12,Dec,14,19,21,17
15/12/13,2013,12,Dec,15,17,18,16
16/12/13,2013,12,Dec,16,14,16,12
17/12/13,2013,12,Dec,17,11.5,12,11
18/12/13,2013,12,Dec,18,11.5,13,10
19/12/13,2013,12,Dec,19,12,15,9
20/12/13,2013,12,Dec,20,14,17,11
21/12/13,2013,12,Dec,21,15.5,17,14
22/12/13,2013,12,Dec,22,13,15,11
23/12/13,2013,12,Dec,23,14.5,18,11
24/12/13,2013,12,Dec,24,14,17,11
25/12/13,2013,12,Dec,25,15,17,13
26/12/13,2013,12,Dec,26,15.5,19,12
27/12/13,2013,12,Dec,27,13.5,16,11
28/12/13,2013,12,Dec,28,11.5,14,9
29/12/13,2013,12,Dec,29,12,15,9
30/12/13,2013,12,Dec,30,13.5,17,10
31/12/13,2013,12,Dec,31,14.5,18,11
1/1/14,2014,1,Jan,1,15.5,19,12
2/1/14,2014,1,Jan,2,17,20,14
3/1/14,2014,1,Jan,3,20.5,23,18
4/1/14,2014,1,Jan,4,19,21,17
5/1/14,2014,1,Jan,5,17.5,21,14
6/1/14,2014,1,Jan,6,18,21,15
7/1/14,2014,1,Jan,7,19,21,17
8/1/14,2014,1,Jan,8,18.5,21,16
9/1/14,2014,1,Jan,9,15.5,17,14
10/1/14,2014,1,Jan,10,16.5,18,15
11/1/14,2014,1,Jan,11,18,22,14
12/1/14,2014,1,Jan,12,17.5,20,15
13/1/14,2014,1,Jan,13,13.5,15,12
14/1/14,2014,1,Jan,14,13.5,17,10
15/1/14,2014,1,Jan,15,15,19,11
16/1/14,2014,1,Jan,16,15,18,12
17/1/14,2014,1,Jan,17,15.5,19,12
18/1/14,2014,1,Jan,18,17,20,14
19/1/14,2014,1,Jan,19,15,17,13
20/1/14,2014,1,Jan,20,17,21,13
21/1/14,2014,1,Jan,21,15.5,18,13
22/1/14,2014,1,Jan,22,13.5,16,11
23/1/14,2014,1,Jan,23,14.5,17,12
24/1/14,2014,1,Jan,24,17,21,13
25/1/14,2014,1,Jan,25,19,21,17
26/1/14,2014,1,Jan,26,20.5,23,18
27/1/14,2014,1,Jan,27,19,22,16
28/1/14,2014,1,Jan,28,18,21,15
29/1/14,2014,1,Jan,29,19.5,24,15
30/1/14,2014,1,Jan,30,18.5,22,15
31/1/14,2014,1,Jan,31,20.5,25,16
1/2/14,2014,2,Feb,1,20.5,24,17
2/2/14,2014,2,Feb,2,20.5,24,17
3/2/14,2014,2,Feb,3,21.5,26,17
4/2/14,2014,2,Feb,4,19.5,21,18
5/2/14,2014,2,Feb,5,19,22,16
6/2/14,2014,2,Feb,6,20,22,18
7/2/14,2014,2,Feb,7,21,25,17
8/2/14,2014,2,Feb,8,15.5,17,14
9/2/14,2014,2,Feb,9,13.5,17,10
10/2/14,2014,2,Feb,10,9,10,8
11/2/14,2014,2,Feb,11,8,9,7
12/2/14,2014,2,Feb,12,8,10,6
13/2/14,2014,2,Feb,13,8,9,7
14/2/14,2014,2,Feb,14,10.5,14,7
15/2/14,2014,2,Feb,15,12,15,9
16/2/14,2014,2,Feb,16,16,18,14
17/2/14,2014,2,Feb,17,19.5,23,16
18/2/14,2014,2,Feb,18,15.5,20,11
19/2/14,2014,2,Feb,19,9.5,11,8
20/2/14,2014,2,Feb,20,11.5,16,7
21/2/14,2014,2,Feb,21,14.5,17,12
22/2/14,2014,2,Feb,22,16.5,19,14
23/2/14,2014,2,Feb,23,18,21,15
24/2/14,2014,2,Feb,24,18.5,21,16
25/2/14,2014,2,Feb,25,20.5,23,18
26/2/14,2014,2,Feb,26,21.5,24,19
27/2/14,2014,2,Feb,27,22,25,19
28/2/14,2014,2,Feb,28,20,22,18
1/3/14,2014,3,Mar,1,22,25,19
2/3/14,2014,3,Mar,2,19.5,22,17
3/3/14,2014,3,Mar,3,17,18,16
4/3/14,2014,3,Mar,4,18,20,16
5/3/14,2014,3,Mar,5,17,18,16
6/3/14,2014,3,Mar,6,17,18,16
7/3/14,2014,3,Mar,7,15.5,16,15
8/3/14,2014,3,Mar,8,16.5,18,15
9/3/14,2014,3,Mar,9,15,16,14
10/3/14,2014,3,Mar,10,15,16,14
11/3/14,2014,3,Mar,11,16.5,18,15
12/3/14,2014,3,Mar,12,20.5,24,17
13/3/14,2014,3,Mar,13,21,23,19
14/3/14,2014,3,Mar,14,18.5,21,16
15/3/14,2014,3,Mar,15,17.5,19,16
16/3/14,2014,3,Mar,16,20,22,18
17/3/14,2014,3,Mar,17,21,24,18
18/3/14,2014,3,Mar,18,22.5,26,19
19/3/14,2014,3,Mar,19,23.5,27,20
20/3/14,2014,3,Mar,20,23,27,19
21/3/14,2014,3,Mar,21,17.5,19,16
22/3/14,2014,3,Mar,22,17.5,20,15
23/3/14,2014,3,Mar,23,20.5,24,17
24/3/14,2014,3,Mar,24,22,26,18
25/3/14,2014,3,Mar,25,23.5,27,20
26/3/14,2014,3,Mar,26,23.5,26,21
27/3/14,2014,3,Mar,27,24.5,28,21
28/3/14,2014,3,Mar,28,25.5,29,22
29/3/14,2014,3,Mar,29,23,25,21
30/3/14,2014,3,Mar,30,23.5,26,21
31/3/14,2014,3,Mar,31,21.5,23,20
1/4/14,2014,4,Apr,1,22,23,21
2/4/14,2014,4,Apr,2,22,24,20
3/4/14,2014,4,Apr,3,21,23,19
4/4/14,2014,4,Apr,4,22.5,25,20
5/4/14,2014,4,Apr,5,22.5,27,18
6/4/14,2014,4,Apr,6,21.5,24,19
7/4/14,2014,4,Apr,7,20.5,22,19
8/4/14,2014,4,Apr,8,22,24,20
9/4/14,2014,4,Apr,9,24,27,21
10/4/14,2014,4,Apr,10,23.5,25,22
11/4/14,2014,4,Apr,11,25,28,22
12/4/14,2014,4,Apr,12,26,29,23
13/4/14,2014,4,Apr,13,26.5,30,23
14/4/14,2014,4,Apr,14,25,27,23
15/4/14,2014,4,Apr,15,24,26,22
16/4/14,2014,4,Apr,16,24.5,27,22
17/4/14,2014,4,Apr,17,26.5,30,23
18/4/14,2014,4,Apr,18,26,29,23
19/4/14,2014,4,Apr,19,26,29,23
20/4/14,2014,4,Apr,20,27,29,25
21/4/14,2014,4,Apr,21,26,28,24
22/4/14,2014,4,Apr,22,26.5,29,24
23/4/14,2014,4,Apr,23,25,27,23
24/4/14,2014,4,Apr,24,23.5,25,22
25/4/14,2014,4,Apr,25,25.5,28,23
26/4/14,2014,4,Apr,26,26.5,30,23
27/4/14,2014,4,Apr,27,25.5,29,22
28/4/14,2014,4,Apr,28,26,28,24
29/4/14,2014,4,Apr,29,26,28,24
30/4/14,2014,4,Apr,30,24,26,22
1/5/14,2014,5,May,1,24.5,27,22
2/5/14,2014,5,May,2,26,29,23
3/5/14,2014,5,May,3,27.5,30,25
4/5/14,2014,5,May,4,24.5,26,23
5/5/14,2014,5,May,5,22.5,25,20
6/5/14,2014,5,May,6,20,21,19
7/5/14,2014,5,May,7,22,23,21
8/5/14,2014,5,May,8,24,26,22
9/5/14,2014,5,May,9,22.5,24,21
10/5/14,2014,5,May,10,25.5,28,23
11/5/14,2014,5,May,11,25,28,22
12/5/14,2014,5,May,12,27.5,30,25
13/5/14,2014,5,May,13,28.5,31,26
14/5/14,2014,5,May,14,30,32,28
15/5/14,2014,5,May,15,30.5,32,29
16/5/14,2014,5,May,16,29.5,32,27
17/5/14,2014,5,May,17,29.5,32,27
18/5/14,2014,5,May,18,30,31,29
19/5/14,2014,5,May,19,29,33,25
20/5/14,2014,5,May,20,28.5,33,24
21/5/14,2014,5,May,21,28,32,24
22/5/14,2014,5,May,22,29.5,31,28
23/5/14,2014,5,May,23,28,30,26
24/5/14,2014,5,May,24,29.5,32,27
25/5/14,2014,5,May,25,30,33,27
26/5/14,2014,5,May,26,30.5,33,28
27/5/14,2014,5,May,27,31.5,34,29
28/5/14,2014,5,May,28,30.5,33,28
29/5/14,2014,5,May,29,31.5,34,29
30/5/14,2014,5,May,30,31.5,34,29
31/5/14,2014,5,May,31,31.5,34,29
1/6/14,2014,6,Jun,1,32,35,29
2/6/14,2014,6,Jun,2,31.5,34,29
3/6/14,2014,6,Jun,3,31,33,29
4/6/14,2014,6,Jun,4,32,35,29
5/6/14,2014,6,Jun,5,30.5,33,28
6/6/14,2014,6,Jun,6,29.5,32,27
7/6/14,2014,6,Jun,7,28,30,26
8/6/14,2014,6,Jun,8,31,34,28
9/6/14,2014,6,Jun,9,29.5,32,27
10/6/14,2014,6,Jun,10,30,32,28
11/6/14,2014,6,Jun,11,29,31,27
12/6/14,2014,6,Jun,12,30.5,33,28
13/6/14,2014,6,Jun,13,31,36,26
14/6/14,2014,6,Jun,14,31,34,28
15/6/14,2014,6,Jun,15,29.5,33,26
16/6/14,2014,6,Jun,16,32,35,29
17/6/14,2014,6,Jun,17,31,33,29
18/6/14,2014,6,Jun,18,30.5,34,27
19/6/14,2014,6,Jun,19,31.5,34,29
20/6/14,2014,6,Jun,20,30.5,32,29
21/6/14,2014,6,Jun,21,30.5,33,28
22/6/14,2014,6,Jun,22,28,30,26
23/6/14,2014,6,Jun,23,28,31,25
24/6/14,2014,6,Jun,24,28,30,26
25/6/14,2014,6,Jun,25,29,31,27
26/6/14,2014,6,Jun,26,31,34,28
27/6/14,2014,6,Jun,27,31.5,34,29
28/6/14,2014,6,Jun,28,31.5,34,29
29/6/14,2014,6,Jun,29,31,34,28
30/6/14,2014,6,Jun,30,30.5,33,28
1/7/14,2014,7,Jul,1,29.5,32,27
2/7/14,2014,7,Jul,2,31,33,29
3/7/14,2014,7,Jul,3,31,34,28
4/7/14,2014,7,Jul,4,32,34,30
5/7/14,2014,7,Jul,5,32.5,35,30
6/7/14,2014,7,Jul,6,32,35,29
7/7/14,2014,7,Jul,7,29.5,32,27
8/7/14,2014,7,Jul,8,31.5,35,28
9/7/14,2014,7,Jul,9,31.5,35,28
10/7/14,2014,7,Jul,10,31,34,28
11/7/14,2014,7,Jul,11,29.5,32,27
12/7/14,2014,7,Jul,12,30,33,27
13/7/14,2014,7,Jul,13,31,33,29
14/7/14,2014,7,Jul,14,31,33,29
15/7/14,2014,7,Jul,15,31,33,29
16/7/14,2014,7,Jul,16,31.5,34,29
17/7/14,2014,7,Jul,17,30.5,34,27
18/7/14,2014,7,Jul,18,28.5,31,26
19/7/14,2014,7,Jul,19,30.5,33,28
20/7/14,2014,7,Jul,20,30.5,34,27
21/7/14,2014,7,Jul,21,30.5,33,28
22/7/14,2014,7,Jul,22,31.5,35,28
23/7/14,2014,7,Jul,23,32,34,30
24/7/14,2014,7,Jul,24,30,33,27
25/7/14,2014,7,Jul,25,30,33,27
26/7/14,2014,7,Jul,26,28.5,31,26
27/7/14,2014,7,Jul,27,29,32,26
28/7/14,2014,7,Jul,28,30.5,33,28
29/7/14,2014,7,Jul,29,31,34,28
30/7/14,2014,7,Jul,30,31,34,28
31/7/14,2014,7,Jul,31,32,35,29
1/8/14,2014,8,Aug,1,30.5,36,25
2/8/14,2014,8,Aug,2,30.5,35,26
3/8/14,2014,8,Aug,3,29.5,33,26
4/8/14,2014,8,Aug,4,31,34,28
5/8/14,2014,8,Aug,5,31,33,29
6/8/14,2014,8,Aug,6,29.5,32,27
7/8/14,2014,8,Aug,7,30,33,27
8/8/14,2014,8,Aug,8,31,33,29
9/8/14,2014,8,Aug,9,31.5,34,29
10/8/14,2014,8,Aug,10,31.5,34,29
11/8/14,2014,8,Aug,11,31.5,33,30
12/8/14,2014,8,Aug,12,31,33,29
13/8/14,2014,8,Aug,13,27.5,30,25
14/8/14,2014,8,Aug,14,29,31,27
15/8/14,2014,8,Aug,15,30.5,33,28
16/8/14,2014,8,Aug,16,31.5,34,29
17/8/14,2014,8,Aug,17,31,34,28
18/8/14,2014,8,Aug,18,31.5,34,29
19/8/14,2014,8,Aug,19,29,33,25
20/8/14,2014,8,Aug,20,26.5,29,24
21/8/14,2014,8,Aug,21,29,31,27
22/8/14,2014,8,Aug,22,29.5,31,28
23/8/14,2014,8,Aug,23,30,32,28
24/8/14,2014,8,Aug,24,30.5,33,28
25/8/14,2014,8,Aug,25,30,33,27
26/8/14,2014,8,Aug,26,31,34,28
27/8/14,2014,8,Aug,27,30.5,33,28
28/8/14,2014,8,Aug,28,30.5,33,28
29/8/14,2014,8,Aug,29,30.5,33,28
30/8/14,2014,8,Aug,30,31.5,35,28
31/8/14,2014,8,Aug,31,30,33,27
1/9/14,2014,9,Sept,1,31.5,34,29
2/9/14,2014,9,Sept,2,31,34,28
3/9/14,2014,9,Sept,3,32,35,29
4/9/14,2014,9,Sept,4,31.5,34,29
5/9/14,2014,9,Sept,5,31.5,34,29
6/9/14,2014,9,Sept,6,31,34,28
7/9/14,2014,9,Sept,7,32,35,29
8/9/14,2014,9,Sept,8,30,31,29
9/9/14,2014,9,Sept,9,31.5,34,29
10/9/14,2014,9,Sept,10,31,34,28
11/9/14,2014,9,Sept,11,30.5,33,28
12/9/14,2014,9,Sept,12,28.5,31,26
13/9/14,2014,9,Sept,13,30,33,27
14/9/14,2014,9,Sept,14,31,34,28
15/9/14,2014,9,Sept,15,31.5,34,29
16/9/14,2014,9,Sept,16,29,31,27
17/9/14,2014,9,Sept,17,30,32,28
18/9/14,2014,9,Sept,18,30,33,27
19/9/14,2014,9,Sept,19,31.5,35,28
20/9/14,2014,9,Sept,20,30,32,28
21/9/14,2014,9,Sept,21,28.5,30,27
22/9/14,2014,9,Sept,22,28,30,26
23/9/14,2014,9,Sept,23,29,32,26
24/9/14,2014,9,Sept,24,29.5,32,27
25/9/14,2014,9,Sept,25,29.5,32,27
26/9/14,2014,9,Sept,26,29.5,32,27
27/9/14,2014,9,Sept,27,30,33,27
28/9/14,2014,9,Sept,28,30,33,27
29/9/14,2014,9,Sept,29,30.5,34,27
30/9/14,2014,9,Sept,30,31.5,35,28
1/10/14,2014,10,Oct,1,30.5,35,26
2/10/14,2014,10,Oct,2,30,33,27
3/10/14,2014,10,Oct,3,30,33,27
4/10/14,2014,10,Oct,4,29,31,27
5/10/14,2014,10,Oct,5,29,32,26
6/10/14,2014,10,Oct,6,28.5,32,25
7/10/14,2014,10,Oct,7,28,31,25
8/10/14,2014,10,Oct,8,27,30,24
9/10/14,2014,10,Oct,9,28,31,25
10/10/14,2014,10,Oct,10,27,30,24
11/10/14,2014,10,Oct,11,28,31,25
12/10/14,2014,10,Oct,12,28.5,31,26
13/10/14,2014,10,Oct,13,27.5,30,25
14/10/14,2014,10,Oct,14,26.5,29,24
15/10/14,2014,10,Oct,15,26,29,23
16/10/14,2014,10,Oct,16,27.5,30,25
17/10/14,2014,10,Oct,17,26.5,29,24
18/10/14,2014,10,Oct,18,27,30,24
19/10/14,2014,10,Oct,19,27.5,30,25
20/10/14,2014,10,Oct,20,28.5,31,26
21/10/14,2014,10,Oct,21,28.5,32,25
22/10/14,2014,10,Oct,22,29,32,26
23/10/14,2014,10,Oct,23,26,28,24
24/10/14,2014,10,Oct,24,26.5,28,25
25/10/14,2014,10,Oct,25,26.5,28,25
26/10/14,2014,10,Oct,26,28,31,25
27/10/14,2014,10,Oct,27,28.5,32,25
28/10/14,2014,10,Oct,28,27,29,25
29/10/14,2014,10,Oct,29,27,30,24
30/10/14,2014,10,Oct,30,27.5,30,25
31/10/14,2014,10,Oct,31,27,29,25
1/11/14,2014,11,Nov,1,27,30,24
2/11/14,2014,11,Nov,2,26,28,24
3/11/14,2014,11,Nov,3,22,23,21
4/11/14,2014,11,Nov,4,23,24,22
5/11/14,2014,11,Nov,5,25.5,27,24
6/11/14,2014,11,Nov,6,25,28,22
7/11/14,2014,11,Nov,7,23.5,26,21
8/11/14,2014,11,Nov,8,21,23,19
9/11/14,2014,11,Nov,9,23,26,20
10/11/14,2014,11,Nov,10,24,26,22
11/11/14,2014,11,Nov,11,24.5,27,22
12/11/14,2014,11,Nov,12,21.5,24,19
13/11/14,2014,11,Nov,13,20,22,18
14/11/14,2014,11,Nov,14,21,23,19
15/11/14,2014,11,Nov,15,24,27,21
16/11/14,2014,11,Nov,16,24,27,21
17/11/14,2014,11,Nov,17,22.5,25,20
18/11/14,2014,11,Nov,18,21.5,24,19
19/11/14,2014,11,Nov,19,22,24,20
20/11/14,2014,11,Nov,20,23.5,26,21
21/11/14,2014,11,Nov,21,24,27,21
22/11/14,2014,11,Nov,22,24,27,21
23/11/14,2014,11,Nov,23,25,28,22
24/11/14,2014,11,Nov,24,25.5,28,23
25/11/14,2014,11,Nov,25,25,28,22
26/11/14,2014,11,Nov,26,24.5,26,23
27/11/14,2014,11,Nov,27,24,25,23
28/11/14,2014,11,Nov,28,25,27,23
29/11/14,2014,11,Nov,29,25.5,27,24
30/11/14,2014,11,Nov,30,26,28,24
1/12/14,2014,12,Dec,1,20.5,26,15
2/12/14,2014,12,Dec,2,16.5,18,15
3/12/14,2014,12,Dec,3,19,21,17
4/12/14,2014,12,Dec,4,15.5,18,13
5/12/14,2014,12,Dec,5,15.5,18,13
6/12/14,2014,12,Dec,6,18.5,21,16
7/12/14,2014,12,Dec,7,18.5,20,17
8/12/14,2014,12,Dec,8,17.5,20,15
9/12/14,2014,12,Dec,9,20.5,23,18
10/12/14,2014,12,Dec,10,21,23,19
11/12/14,2014,12,Dec,11,20,22,18
12/12/14,2014,12,Dec,12,15.5,17,14
13/12/14,2014,12,Dec,13,14.5,18,11
14/12/14,2014,12,Dec,14,16.5,20,13
15/12/14,2014,12,Dec,15,19,21,17
16/12/14,2014,12,Dec,16,17.5,20,15
17/12/14,2014,12,Dec,17,14,17,11
18/12/14,2014,12,Dec,18,14,16,12
19/12/14,2014,12,Dec,19,13,15,11
20/12/14,2014,12,Dec,20,16,20,12
21/12/14,2014,12,Dec,21,18,21,15
22/12/14,2014,12,Dec,22,14,17,11
23/12/14,2014,12,Dec,23,15,16,14
24/12/14,2014,12,Dec,24,18,21,15
25/12/14,2014,12,Dec,25,18.5,21,16
26/12/14,2014,12,Dec,26,17,18,16
27/12/14,2014,12,Dec,27,16.5,18,15
28/12/14,2014,12,Dec,28,14.5,16,13
29/12/14,2014,12,Dec,29,15,19,11
30/12/14,2014,12,Dec,30,15,19,11
31/12/14,2014,12,Dec,31,16.5,21,12
1/1/15,2015,1,Jan,1,17,21,13
2/1/15,2015,1,Jan,2,16.5,19,14
3/1/15,2015,1,Jan,3,17.5,21,14
4/1/15,2015,1,Jan,4,18.5,21,16
5/1/15,2015,1,Jan,5,21,23,19
6/1/15,2015,1,Jan,6,22,25,19
7/1/15,2015,1,Jan,7,18.5,20,17
8/1/15,2015,1,Jan,8,16.5,19,14
9/1/15,2015,1,Jan,9,16,18,14
10/1/15,2015,1,Jan,10,18,22,14
11/1/15,2015,1,Jan,11,17,19,15
12/1/15,2015,1,Jan,12,15,18,12
13/1/15,2015,1,Jan,13,13.5,15,12
14/1/15,2015,1,Jan,14,14,17,11
15/1/15,2015,1,Jan,15,14.5,18,11
16/1/15,2015,1,Jan,16,17.5,20,15
17/1/15,2015,1,Jan,17,16.5,20,13
18/1/15,2015,1,Jan,18,17,20,14
19/1/15,2015,1,Jan,19,16,20,12
20/1/15,2015,1,Jan,20,17.5,20,15
21/1/15,2015,1,Jan,21,18,22,14
22/1/15,2015,1,Jan,22,18.5,23,14
23/1/15,2015,1,Jan,23,18,21,15
24/1/15,2015,1,Jan,24,19,21,17
25/1/15,2015,1,Jan,25,20.5,23,18
26/1/15,2015,1,Jan,26,20.5,23,18
27/1/15,2015,1,Jan,27,20,22,18
28/1/15,2015,1,Jan,28,19,21,17
29/1/15,2015,1,Jan,29,19,22,16
30/1/15,2015,1,Jan,30,17.5,19,16
31/1/15,2015,1,Jan,31,15.5,17,14
1/2/15,2015,2,Feb,1,16,18,14
2/2/15,2015,2,Feb,2,17.5,20,15
3/2/15,2015,2,Feb,3,19,21,17
4/2/15,2015,2,Feb,4,16.5,18,15
5/2/15,2015,2,Feb,5,14,16,12
6/2/15,2015,2,Feb,6,13.5,16,11
7/2/15,2015,2,Feb,7,17,19,15
8/2/15,2015,2,Feb,8,17,20,14
9/2/15,2015,2,Feb,9,16,18,14
10/2/15,2015,2,Feb,10,16,19,13
11/2/15,2015,2,Feb,11,16.5,19,14
12/2/15,2015,2,Feb,12,18,22,14
13/2/15,2015,2,Feb,13,19,22,16
14/2/15,2015,2,Feb,14,20,22,18
15/2/15,2015,2,Feb,15,19.5,21,18
16/2/15,2015,2,Feb,16,21,23,19
17/2/15,2015,2,Feb,17,21,24,18
18/2/15,2015,2,Feb,18,20,22,18
19/2/15,2015,2,Feb,19,18.5,20,17
20/2/15,2015,2,Feb,20,19.5,22,17
21/2/15,2015,2,Feb,21,21.5,24,19
22/2/15,2015,2,Feb,22,22,24,20
23/2/15,2015,2,Feb,23,20.5,22,19
24/2/15,2015,2,Feb,24,21.5,24,19
25/2/15,2015,2,Feb,25,23,26,20
26/2/15,2015,2,Feb,26,24.5,28,21
27/2/15,2015,2,Feb,27,21.5,23,20
28/2/15,2015,2,Feb,28,20.5,22,19
1/3/15,2015,3,Mar,1,20.5,23,18
2/3/15,2015,3,Mar,2,19,20,18
3/3/15,2015,3,Mar,3,21.5,25,18
4/3/15,2015,3,Mar,4,18,19,17
5/3/15,2015,3,Mar,5,19.5,22,17
6/3/15,2015,3,Mar,6,18,19,17
7/3/15,2015,3,Mar,7,18.5,20,17
8/3/15,2015,3,Mar,8,20.5,23,18
9/3/15,2015,3,Mar,9,22,25,19
10/3/15,2015,3,Mar,10,19,21,17
11/3/15,2015,3,Mar,11,17.5,19,16
12/3/15,2015,3,Mar,12,16,17,15
13/3/15,2015,3,Mar,13,18.5,20,17
14/3/15,2015,3,Mar,14,21.5,24,19
15/3/15,2015,3,Mar,15,23.5,26,21
16/3/15,2015,3,Mar,16,25,27,23
17/3/15,2015,3,Mar,17,24.5,27,22
